questionOptionID,optionLabel,optionValue,questionID
69200,C,Ewan McGregor,18394
69201,D,Daniel Radcliffe,18394
69202,A,Haley Joel Osment,18395
69203,B,Elijah Wood,18395
69204,C,Ryan Reynolds,18395
69205,D,Edward Speleers,18395
69206,A,Stuart Townsend,18396
69207,B,Samuel West,18396
69208,C,Donald Pleasence,18396
69209,D,Tom Baker,18396
69210,A,Elijah Wood,18397
69211,B,Sean Astin,18397
69212,C,Orlando Bloom,18397
69213,D,Viggo Mortensen,18397
69214,A,Nelly Furtado,18398
69215,B,Pink,18398
69216,C,Mya,18398
69217,D,Shakira,18398
69218,A,Rachael Leigh Cook,18399
69219,B,Jennifer Love Hewitt,18399
69220,C,Sarah Michelle Gellar,18399
69221,D,Brandy,18399
69222,A,Joey Fatone,18400
69223,B,Lance Bass,18400
69224,C,Nick Carter,18400
69225,D,Justin Timberlake,18400
69226,A,Chris Klein,18401
69227,B,Macaulay Culkin,18401
69228,C,Edward Norton,18401
69229,D,Edward Furlong,18401
69230,A,Saxophone,18402
69231,B,Trumpet,18402
69232,C,Clarinet,18402
69233,D,Violin,18402
69234,A,Drums,18403
69235,B,Flute,18403
69236,C,Clarinet,18403
69237,D,Saxophone,18403
69238,A,False,18404
69239,B,True,18404
69240,A,Keyboards,18405
69241,B,Drums,18405
69242,C,Bass,18405
69243,D,Guitar,18405
69244,A,False,18406
69245,B,True,18406
69246,A,Turntable,18407
69247,B,Bass,18407
69248,C,Keyboards,18407
69249,D,Guitar,18407
69250,A,True,18408
69251,B,False,18408
69252,A,French Horn,18409
69253,B,Cello,18409
69254,C,Flute,18409
69255,D,Bass,18409
69256,A,Keyboards,18410
69257,B,Tuba,18410
69258,C,Symbols,18410
69259,D,Drums,18410
69260,A,Jesse,18411
69261,B,Ronald,18411
69262,C,Roy,18411
69263,D,Phillip,18411
69264,A,Full House,18412
69265,B,General Hospital,18412
69266,C,Different Strokes,18412
69267,D,ER,18412
69268,A,False,18413
69269,B,True,18413
69270,A,No,18414
69271,B,Yes,18414
69272,A,Yes,18415
69273,B,No,18415
69274,A,1,18416
69275,B,6,18416
69276,C,8,18416
69277,D,11,18416
69278,A,"August, 2",18417
69279,B,"August, 19",18417
69280,C,"July, 11",18417
69281,D,"August, 12",18417
69282,A,Yes,18418
69283,B,No,18418
69284,A,True,18419
69285,B,False,18419
69286,A,Pauls age when he died,18420
69287,B,Who took Pauls place in the band,18420
69288,C,The manner of Pauls death,18420
69289,D,Why Pauls death was kept a secret,18420
69290,A,Mr. Kite,18421
69291,B,Sgt. Pepper,18421
69292,C,Billy Shears,18421
69293,D,An unnamed replacement,18421
69294,A,"The bass drum on the Sgt. Peppers album cover has a hidden message, visible by holding a mirror through the middle of the drum, indicating 11/9.",18422
69295,B,"The lyrics of Shes Leaving Home include the line, Wednesday morning at five oclock, and November 9, 1966, was a Wednesday.",18422
69296,C,The repetition of number nine in the song Revolution 9 means November nine.,18422
69297,D,The Beatles had released nine albums by the time Paul supposedly died.,18422
69298,A,Jaws,18423
69299,B,Mr. Kidd,18423
69300,C,Largo,18423
69301,D,Mister Big,18423
69302,A,True,18424
69303,B,False,18424
69304,A,Thunderball,18425
69305,B,Never Say Never Again,18425
69306,C,From Russia with Love,18425
69307,D,Dr. No,18425
69308,A,Finding Forrester,18426
69309,B,The League of Extraordinary Gentlemen,18426
69310,C,First Knight,18426
69311,D,The Avengers,18426
69312,A,True,18427
69313,B,False,18427
69314,A,True,18428
69315,B,False,18428
69316,A,False,18429
69317,B,True,18429
69318,A,Bad conduct,18430
69319,B,none of the above,18430
69320,C,injury to his back,18430
69321,D,stomach ulcer,18430
69322,A,Lorenzo Music,18431
69323,B,Billy Gilbert,18431
69324,C,Ernie Sabella,18431
69325,D,Peter Falk,18431
69326,A,Edith Head,18432
69327,B,Nancy Cartwright,18432
69328,C,Lucille La Verne,18432
69329,D,Verna Felton,18432
69330,A,Adriana Caselotti,18433
69331,B,Mary K. Bergman,18433
69332,C,Shaaron Claridge,18433
69333,D,June Foray,18433
69334,A,Roger Rabbit,18434
69335,B,Snow White,18434
69336,C,The Little Mermaid,18434
69337,D,Cinderella,18434
69338,A,Mike Judge,18435
69339,B,Johnny Knoxville,18435
69340,C,Hank Azaria,18435
69341,D,Paul Giamotti,18435
69342,A,Who Framed Roger Rabbit,18436
69343,B,Popeye the Sailor,18436
69344,C,Micky Mouse,18436
69345,D,Betty Boop,18436
69346,A,Don Messick,18437
69347,B,Thurl Ravenscroft,18437
69348,C,Trey Parker,18437
69349,D,Hans Conreid,18437
69350,A,Isaac Hayes,18438
69351,B,Peter Cullen,18438
69352,C,Don La Fontaine,18438
69353,D,Melvin Franklin,18438
69354,A,Mike Judge,18439
69355,B,Daws Butler,18439
69356,C,Tex Brasher,18439
69357,D,Patrick Warburton,18439
69358,A,Boris Badenough,18440
69359,B,Bullwinkle,18440
69360,C,Mr. Big,18440
69361,D,George of the Jungle,18440
69362,A,Julie Kravner,18441
69363,B,Yeardley Smith,18441
69364,C,Nancy Cartwright,18441
69365,D,Daniella Castellaneta,18441
69366,A,Bono,18442
69367,B,Todd Rundgren,18442
69368,C,Shaquille ONeal,18442
69369,D,Gregg Allman,18442
69370,A,Jack Black,18443
69371,B,Nicholas Cage,18443
69372,C,Elliot DePalma,18443
69373,D,John Soderburgh,18443
69374,A,Erykah Badu,18444
69375,B,Shakira,18444
69376,C,Mel B.,18444
69377,D,Mel C.,18444
69378,A,Edie Falco,18445
69379,B,Shannon Sossamon,18445
69380,C,Keira Knightly,18445
69381,D,Bette Midler,18445
69382,A,False,18446
69383,B,True,18446
69384,A,Robert Mitchum,18447
69385,B,Kirk Douglas,18447
69386,C,John Wayne,18447
69387,D,Henry Fonda,18447
69388,A,Spencer Tracy,18448
69389,B,Clark Gable,18448
69390,C,Douglas Fairbanks,18448
69391,D,Lee Marvin,18448
69392,A,True,18449
69393,B,False,18449
69394,A,Face Off,18450
69395,B,Crash (2004),18450
69396,C,Con Air,18450
69397,D,The Family Man,18450
69398,A,a painter,18451
69399,B,a lawyer,18451
69400,C,a judge,18451
69401,D,a police officer,18451
69402,A,Warlord,18452
69403,B,The Warlords,18452
69404,C,Lord of War,18452
69405,D,War,18452
69406,A,Black Hawk Down,18453
69407,B,Saving Private Ryan,18453
69408,C,Windtalkers,18453
69409,D,Thin Red Line,18453
69410,A,Yes,18454
69411,B,No,18454
69412,A,False,18455
69413,B,True,18455
69414,A,Steven,18456
69415,B,Nate,18456
69416,C,Nathaniel,18456
69417,D,Seth,18456
69418,A,Wild at Heart,18457
69419,B,8mm,18457
69420,C,Leaving Las Vegas,18457
69421,D,Adaptation,18457
69422,A,The Vietnam War,18458
69423,B,None of these,18458
69424,C,WWII,18458
69425,D,WWI,18458
69426,A,Oliver Norwell Hardy,18459
69427,B,Oliver Wendell Hardy,18459
69428,C,Wendell Oliver Hardy,18459
69429,D,Norton Oliver Hardy,18459
69430,A,Stanley Arthur Jefferson,18460
69431,B,Wolliam Wendell Laurel,18460
69432,C,Arthur Stanley Jefferson,18460
69433,D,Arthur Stanley Laurel,18460
69434,A,A Lucky Dog,18461
69435,B,The Second Hundred Years,18461
69436,C,The Bohemians,18461
69437,D,The  Piano Movers,18461
69438,A,The Bohemians,18462
69439,B,Atoll K (aka Utopia),18462
69440,C,The Jerks at Sea,18462
69441,D,The Kentucky Gentlemen,18462
69442,A,Dick und Dorf,18463
69443,B,Da Schoene und da Huebsche,18463
69444,C,El Gordo y El Flaco,18463
69445,D,Stallio and Ollio,18463
69446,A,Neither,18464
69447,B,Laurel,18464
69448,C,They won as a team,18464
69449,D,Hardy,18464
69450,A,Stroke,18465
69451,B,Tuberculosis,18465
69452,C,Cancer,18465
69453,D,Heart attack,18465
69454,A,The Music Box,18466
69455,B,The Tie Twiddler,18466
69456,C,The Bohemian Girl,18466
69457,D,Two Jerks at Sea,18466
69458,A,The Second Hundred Years (June 1927),18467
69459,B,Babes in Toyland (1934),18467
69460,C,The Lucky Dog (1921),18467
69461,D,The Music Box (1932),18467
69462,A,Debra Paget,18468
69463,B,Juliet Prowse,18468
69464,C,Shelly Fabares,18468
69465,D,Barbara Eden,18468
69466,A,Joan Blackman,18469
69467,B,Judy Tyler,18469
69468,C,Debra Paget,18469
69469,D,Carolyn Jones,18469
69470,A,Diana Goodwin,18470
69471,B,Judy Tyler,18470
69472,C,Barbara Eden,18470
69473,D,Dolores Hart,18470
69474,A,Dolores Hart,18471
69475,B,Judy Tyler,18471
69476,C,Dianna Goodwin,18471
69477,D,Debra Paget,18471
69478,A,Carolyn Jones,18472
69479,B,Ina Balin,18472
69480,C,Barbara Eden,18472
69481,D,Dolores Hart,18472
69482,A,Ann-Margret,18473
69483,B,Katy Jurado,18473
69484,C,Carolyn Jones,18473
69485,D,Shelly Fabares,18473
69486,A,Juliet Prowse,18474
69487,B,Ann-Margret,18474
69488,C,Stella Stevens,18474
69489,D,Shelly Fabares,18474
69490,A,Laura Goodwin,18475
69491,B,Donna Douglas,18475
69492,C,Stella Stevens,18475
69493,D,Juliet Prowse,18475
69494,A,Nancy Sinatra,18476
69495,B,Connie Stevens,18476
69496,C,Michele Cary,18476
69497,D,Debra Paget,18476
69498,A,Elsa Cardenas,18477
69499,B,Ann-Margret,18477
69500,C,Joan Blackman,18477
69501,D,Ursula Andress,18477
69502,A,Elsa Cardenas,18478
69503,B,Ursula Andress,18478
69504,C,Joan OBrien,18478
69505,D,Ann-Margret,18478
69506,A,Tuesday Weld,18479
69507,B,Millie Perkins,18479
69508,C,Hope Lange,18479
69509,D,Laura Goodwin,18479
69510,A,Toni Braxton,18480
69511,B,Erykah Badu,18480
69512,C,Lauryn Hill,18480
69513,D,Mary J. Blige,18480
69514,A,Vanessa Williams,18481
69515,B,Toni Braxton,18481
69516,C,Brandy,18481
69517,D,Lauryn Hill,18481
69518,A,Dustin Hoffman,18482
69519,B,Nicholas Cage,18482
69520,C,Russell Crowe,18482
69521,D,Tom Hanks,18482
69522,A,Helen Hunt,18483
69523,B,Frances McDormand,18483
69524,C,Gwyneth Paltrow,18483
69525,D,Hilary Swank,18483
69526,A,Kathy Ireland,18484
69527,B,Rachel Hunter,18484
69528,C,Cheryl Tiegs,18484
69529,D,Christie Brinkley,18484
69530,A,Patrick Dempsey,18485
69531,B,Kevin Bacon,18485
69532,C,Bruce Willis,18485
69533,D,Isiah Washington,18485
69534,A,Damon Wayans,18486
69535,B,Jamie Foxx,18486
69536,C,Ving Rhames,18486
69537,D,Samuel L. Jackson,18486
69538,A,Rachel Griffiths,18487
69539,B,Toni Collette,18487
69540,C,Naomi Watts,18487
69541,D,Nicole Kidman,18487
69542,A,Adam Carolla,18488
69543,B,Penn Jillette,18488
69544,C,Jason Alexander,18488
69545,D,Chris Kattan,18488
69546,A,Jon Bon Jovi,18489
69547,B,John Denver,18489
69548,C,John Mellancamp,18489
69549,D,Bono,18489
69550,A,Walk This Way,18490
69551,B,I Dont Want To Miss A Thing,18490
69552,C,Dream On,18490
69553,D,Rag Doll,18490
69554,A,Sleeping,18491
69555,B,Blinking,18491
69556,C,Walking,18491
69557,D,Breathing,18491
69558,A,True,18492
69559,B,False,18492
69560,A,Rag Doll,18493
69561,B,Angel,18493
69562,C,Walk This Way,18493
69563,D,Cryin,18493
69564,A,Angry,18494
69565,B,Crazy,18494
69566,C,Cryin,18494
69567,D,Sad,18494
69568,A,Dream On,18495
69569,B,Sweet Emotion,18495
69570,C,Amazing,18495
69571,D,Janies Got A Gun,18495
69572,A,False,18496
69573,B,True,18496
69574,A,Cryin,18497
69575,B,Love In An Elavator,18497
69576,C,Crazy,18497
69577,D,Angel,18497
69578,A,The Boss,18498
69579,B,The Grandpa,18498
69580,C,The Wig,18498
69581,D,The Chin,18498
69582,A,Perm,18499
69583,B,Surly-Curly,18499
69584,C,Curly Spice,18499
69585,D,Noddle Hair,18499
69586,A,Because she mentions Joe DiMaggio in her song Vogue,18500
69587,B,It is just a pet name for Madonna,18500
69588,C,It is short for Your Majesty,18500
69589,D,Because she resembles Mary Magdalene,18500
69590,A,Tsetse,18501
69591,B,CeCe,18501
69592,C,Coxie,18501
69593,D,CoCo,18501
69594,A,The Decider,18502
69595,B,The Big Brother,18502
69596,C,The Manager,18502
69597,D,The Big Bad Boss,18502
69598,A,Sunshine,18503
69599,B,Sunrise,18503
69600,C,Barbie,18503
69601,D,Marilyn,18503
69602,A,Shakira,18504
69603,B,Beyonce,18504
69604,C,Jennifer Lopez,18504
69605,D,Janet Jackson,18504
69606,A,Teen,18505
69607,B,Spleen,18505
69608,C,Mean,18505
69609,D,Masheen,18505
69610,A,Soundwave,18506
69611,B,The Deafening Monster,18506
69612,C,Demon of Screaming,18506
69613,D,Gigahertz,18506
69614,A,Robert De Niro,18507
69615,B,Leonardo DiCaprio,18507
69616,C,Sylvester Stallone,18507
69617,D,Ray Liotta,18507
69618,A,Suddenly,18508
69619,B,Kings go Forth,18508
69620,C,From Here to Eternity,18508
69621,D,Can-Can,18508
69622,A,The Tender Trap,18509
69623,B,Pal Joey,18509
69624,C,The Joker is Wild,18509
69625,D,Meet Danny Wilson,18509
69626,A,Higher and Higher,18510
69627,B,Take Me Out to the Ballgame,18510
69628,C,Miracle of the Bells,18510
69629,D,On the Town,18510
69630,A,On the Town,18511
69631,B,The Tender Trap,18511
69632,C,Oceans 11,18511
69633,D,Young at Heart,18511
69634,A,The Pride and the Passion,18512
69635,B,The Lady in Cement,18512
69636,C,The Tender Trap,18512
69637,D,The Devil at 4 OClock,18512
69638,A,Dirty Dingus McGee,18513
69639,B,Assult on a Queen,18513
69640,C,The Miracle of the Bells,18513
69641,D,Sergeants Three,18513
69642,A,Way Out West,18514
69643,B,Dirty Dingus McGee,18514
69644,C,Miracle of the Bells,18514
69645,D,Suddenly,18514
69646,A,The French Twist,18515
69647,B,The Joker is Wild,18515
69648,C,I Remember Paris,18515
69649,D,Can-Can,18515
69650,A,War and Peace at Sea,18516
69651,B,Assault on a Queen,18516
69652,C,Oceans Eleven,18516
69653,D,The Cruise Ship Caper,18516
69654,A,In Old New York,18517
69655,B,On the Town,18517
69656,C,"New York, New York",18517
69657,D,Wonderful Town,18517
69658,A,On the Town,18518
69659,B,Can-Can,18518
69660,C,Guys and Dolls,18518
69661,D,"New York, New York",18518
69662,A,Carousel,18519
69663,B,My Fair Lady,18519
69664,C,Guys and Dolls,18519
69665,D,Oklahoma,18519
69666,A,"January 5, 1931in SanDiego, California",18520
69667,B,"January 5, 1951in Dumont, Texas",18520
69668,C,"January 5, 1956 in Des Moines, Iowa",18520
69669,D,"January 5, 1941in Annapolis, Maryland",18520
69670,A,She is over 40 years younger than he is.,18521
69671,B,She was the writer and director of the movie Portrait of Billy Joe.,18521
69672,C,She and Robert are avid Tango dancers.,18521
69673,D,"She was born in Verz Cruz, Mexico.",18521
69674,A,Sanford Meisner,18522
69675,B,Uta Hagen,18522
69676,C,Lee Strassberg,18522
69677,D,Tyrone Guthrie,18522
69678,A,Tom Stoppard,18523
69679,B,Sanford Meisner,18523
69680,C,David Mamet,18523
69681,D,Horton Foote,18523
69682,A,False,18524
69683,B,True,18524
69684,A,The Godfather,18525
69685,B,The Apostle,18525
69686,C,Apocalypse Now,18525
69687,D,Tender Mercies,18525
69688,A,The Republican Party,18526
69689,B,The Green Party,18526
69690,C,The Libertarian Party,18526
69691,D,The Democratic Party,18526
69692,A,1,18527
69693,B,5,18527
69694,C,0,18527
69695,D,2,18527
69696,A,The Gift of Fury,18528
69697,B,The Ace,18528
69698,C,The Great Santini,18528
69699,D,The Pilot,18528
69700,A,Robert E. Lee,18529
69701,B,U.S. Grant,18529
69702,C,George Washington,18529
69703,D,William T. Sherman,18529
69704,A,Josef Stalin,18530
69705,B,James Earl Jones brother,18530
69706,C,Adolph Eichmann,18530
69707,D,Kit Carson,18530
69708,A,Joseph Pulitzer,18531
69709,B,Dwight D. Eisenhower,18531
69710,C,Robert E. Lee,18531
69711,D,Jimmy Carter,18531
69712,A,Brown Sugar,18532
69713,B,Beast of Burden,18532
69714,C,Its only rock and roll,18532
69715,D,Rough Justice,18532
69716,A,False,18533
69717,B,True,18533
69718,A,Harlem Shuffle,18534
69719,B,Jumpin Jack Flash,18534
69720,C,Get off My Cloud,18534
69721,D,Sympathy for the Devil,18534
69722,A,False,18535
69723,B,True,18535
69724,A,"Bernie was born October 5 1963 in Compton, California.",18536
69725,B,"Bernie was born October 5 1958 in Chicago, Illinois.",18536
69726,C,"Bernie was born October 5 1962 in Oakland, California.",18536
69727,D,"Bernie was born October 5 1960 in Philadelphia, Pennsylvania.",18536
69728,A,MoMoney,18537
69729,B,Im Gonna Git You Sucka,18537
69730,C,Punchline,18537
69731,D,Blankman,18537
69732,A,Barber Shop,18538
69733,B,Friday,18538
69734,C,Above Heaven,18538
69735,D,Whos the Man,18538
69736,A,Steve Harvey,18539
69737,B,Cedric the Entertainer,18539
69738,C,Chris Rock,18539
69739,D,D.L. Hughley,18539
69740,A,Mac Attack,18540
69741,B,Just Bernie,18540
69742,C,Midnight Mac,18540
69743,D,The Bernie Mac Hour,18540
69744,A,Friday,18541
69745,B,Colors,18541
69746,C,Get on the Bus,18541
69747,D,Head of State,18541
69748,A,Type II Diabetes,18542
69749,B,Bucelosis,18542
69750,C,Sarcoidosis,18542
69751,D,Type I Diabetes,18542
69752,A,Mr. 3000,18543
69753,B,The Last Season,18543
69754,C,Its All in the Game,18543
69755,D,Major League,18543
69756,A,Infiltration,18544
69757,B,Weaponry,18544
69758,C,Gymnastics,18544
69759,D,Electronic,18544
69760,A,Jamie Suarez,18545
69761,B,Camille Winbush,18545
69762,C,Dee Dee Davis,18545
69763,D,Kelita Smith,18545
69764,A,E.T.,18546
69765,B,Bull Durham,18546
69766,C,Poltergeist,18546
69767,D,Daddy Day Care,18546
69768,A,Patriotism,18547
69769,B,Patriot Games,18547
69770,C,Time of the Patriot,18547
69771,D,The Patriot,18547
69772,A,Cold in the Park,18548
69773,B,A Cold Winter,18548
69774,C,Dead Heat on a Marry Go-Round,18548
69775,D,Heat of the Desert,18548
69776,A,True,18549
69777,B,False,18549
69778,A,"July 14, 1942",18550
69779,B,"July 14, 1941",18550
69780,C,none of these,18550
69781,D,"July 14, 1943",18550
69782,A,False,18551
69783,B,True,18551
69784,A,Mixed Martial Arts,18552
69785,B,Drag Racing,18552
69786,C,Badminton,18552
69787,D,Fishing,18552
69788,A,Patriot Games,18553
69789,B,Witness,18553
69790,C,The Fugitive,18553
69791,D,all of these,18553
69792,A,August 5 1969,18554
69793,B,September 18 1965,18554
69794,C,July 16 1967,18554
69795,D,October 20 1970,18554
69796,A,True,18555
69797,B,False,18555
