questionID,questionType,questionText,categoryID,answerOptionID
22595,T/F,"Esme Squalors evilness was due to her boyfriend, Count Olaf.",9,84784
22596,MCQ,"In A Series of Unfortunate Events, what type of game did Fionas brother invent?",9,84787
22597,MCQ,Which three names can J.S. stand for in the books of A Series of Unfortunate Events?,9,84792
22598,MCQ,In which book of A Series of Unfortunate Events did Klauss glasses break?,9,84794
22599,T/F,LFD2 was banned in Australia.,10,84799
22600,MCQ,One of the remnants of this states former status as a possession of France is the fact that it was named after a French king.,10,84802
22601,MCQ,"No state has as many different species of mammals as this one. The average square mile of land contains 1.4 elk, 1.4 pronghorn antelope, and 3.3 deer.",10,84807
22602,T/F,"Arizona became the 48th state on February 14, 1912.",10,84809
22603,MCQ,The largest lake in this state is Lake Okeechobee. The state is also home to one of the two naturally round lakes in the world.,10,84812
22604,MCQ,One of the following pairs (state - its capital) is wrong.,10,84817
22605,MCQ,The 3rd Monday in April is Patriots Day - a legal holiday in this state.,10,84821
22606,MCQ,Francis Drake was 66 years old at his inauguration and the oldest governor of this state.,10,84825
22607,MCQ,What is the state capital of Washington?,10,84826
22608,MCQ,What is the state capital of Oregon?,10,84833
22609,MCQ,What is the state capital of California?,10,84834
22610,MCQ,What is the state capital of Idaho?,10,84838
22611,MCQ,What is the state capital of Nevada?,10,84844
22612,MCQ,What is the state capital of Utah?,10,84849
22613,MCQ,What is the state capital of Arizona?,10,84850
22614,MCQ,What is the state capital of Alaska?,10,84855
22615,MCQ,"During World War II, this country was able to successfully defend its freedom and resist invasions by the Soviet Union - despite some loss of territory. It joined the European Union in 1995.",10,84860
22616,MCQ,This country shares common boundaries with every South American country except Chile and Ecuador.,10,84865
22617,MCQ,"After gaining its independence in 1991, it has retained closer political and economic ties to Russia than any of the other former Soviet republics.",10,84869
22618,MCQ,"It was once the center of power for an empire.  Occupied by the allies in 1945, a state treaty ended its occupation in 1955 and recognized its independence.",10,84872
22619,MCQ,This country is home to the northernmost capital in mainland Europe?,10,84876
22620,MCQ,It is the sixth largest country and home of The Doctor breeze.,10,84880
22621,MCQ,Its three-year-old Socialist government was overthrown in 1973 by a dictatorial military regime led by Augusto Pinochet.,10,84884
22622,MCQ,"This country dominates the Aegian Sea and possesses an archipelago of about 2,000 islands.",10,84888
22623,MCQ,"This country controls the Sinai Peninsula.  Following the completion of the Suez Canal in 1869, it became an important world transportation hub.",10,84891
22624,MCQ,"This countrys national holidays include:- - Independence Day, 10 December (date of independence from Spain, 1898)- - 20 May (independence from US administration, 1902)- - Rebellion Day 26 July (1953)",10,84896
22625,MCQ,The first American capital.  It has a nick name coined by musicians - it means  to play the big time.,10,84899
22626,MCQ,The cable cars of this city are the only mobile National Monument.,10,84903
22627,MCQ,"When broken down into kanji, the name of this capital city means east and capital.",10,84909
22628,MCQ,The Seine river divides this city into the Rive Droite (French for Right Bank) north of the river and the Rive Gauche (French for Left Bank) south of the river.,10,84913
22629,MCQ,"This city situated south of China is made up of 230 islands, Lantau Island being the largest.",10,84917
22630,MCQ,This city is the only one located on two continents.,10,84919
22631,MCQ,In the devilish year of  1666 a great fire occured in this European capital city. Half of it burned down.,10,84925
22632,MCQ,One of this citys most prominent landmarks is the Brandenburger Tor (Brandenburg Gate).  It once marked the boundary between East and West Germany.,10,84926
22633,MCQ,This city is famous for its water-channel traffic. It has been designated a World Heritage Site.,10,84932
22634,MCQ,This Peruvian city is stuck between the desert and the sea. It is also known as The City of the Kings.,10,84937
22635,MCQ,Which of these U.S. states is not a Four Corners state?,10,84941
22636,MCQ,The Appalachian Trail divides two states as it makes its trek through Great Smoky Mountains National Park. Name the states it divides.,10,84943
22637,MCQ,Is the state of North Carolina south of the Mason - Dixon line?,10,84946
22638,MCQ,"Sullivan street (in Sullivan County) serves as the state line, running east and west, effectively bi-locating this town in two states.  Name the city and the two states.",10,84949
22639,MCQ,"The town of San Ysidro is located in what state, near what border?",10,84952
22640,T/F,The border between Georgia and Mississippi is also a time zone boundary.,10,84957
22641,MCQ,"Although Angel Falls bear the notion of something angelic, the phenomenon is named after Jimmy Angel, a barnstorming pilot from Missouri, who has become a modern legend.",10,84959
22642,MCQ,Mount Fuji is a nearly perfectly shaped volcano.  It has been worshipped as a sacred mountain.,10,84964
22643,MCQ,Mount Everest was formed some 50 million years ago. It rises a few meters each year because of geological forces. On the border between which two countries is this mount situated?,10,84968
22644,MCQ,"From forest to desert, the Grand Canyon has the most extreme nature climate.",10,84972
22645,MCQ,"Through thousands of years in existence, Niagara Falls has been eroding at a rate of 4 feet (1.5 meters) per year.",10,84976
22646,MCQ,The name of mount Kilimanjaro comes from Swahili and means the mountain that glitters.,10,84978
22647,MCQ,The Great Barrier Reef consists of many colonies of corals. That is why it is sometimes referred to as the largest living animal in the world.,10,84983
22648,MCQ,"Krakatoa volcano caused the most violent volcanic eruption recorded in worlds history.  In 1883, it destroyed 75 % of the territory of its island.",10,84988
22649,MCQ,"Local Batonga people had named Victoria Falls Mosi-Oa-Tunya, which stands for the smoke that thunders.",10,84991
22650,MCQ,The scientific name for the Northern Lights phenomenon is Aurora Borealis. They are often mistaken for UFOs.  Where do they happen?,10,84997
22651,MCQ,"Nicknamed the Grand Canyon State, it entered the Union on Feb 14, 1912.",10,85001
22652,MCQ,"This US state, nicknamed The Sunshine State, is famous with its beaches and theme parks.",10,85005
22653,MCQ,"Nicknamed the Treasure State, this western US state is fourth largest in area.",10,85008
22654,MCQ,"Nicknamed the Ocean State, it is the smallest US state.",10,85013
22655,MCQ,"The Beehive State requested admission to the Union in 1849 under the name Deseret.  After polygamous marriage practices were discontinued, it was finally admitted in 1896, under what name?",10,85017
22656,MCQ,"Nicknamed the Green Mountain State, this eastern US state was admitted to the Union on March 4, 1791.",10,85018
22657,MCQ,"Nicknamed The Buckeye State, it is the birthplace many former US presidents, including Ulysses S. Grant.",10,85024
22658,MCQ,"This US state, known as the Equality State, is home of Devils Tower, featured in the movie Close Encounters of the Third Kind.",10,85027
22659,MCQ,"Home on the Range is the state song of this US mid-western state, known as The Sunflower State.",10,85030
22660,MCQ,"This Bluegrass State hosts a famous horserace in Louisville, and is the birthplace of President Abraham Lincoln.",10,85034
22661,MCQ,"This volcano, featured in a short 1933 Academy Award-winning movie, is located near the Indonesian island of Rakata, in the Sunda Strait.",10,85039
22662,MCQ,"Located in Tanzania, it is Africas highest mountain.",10,85044
22663,MCQ,"One of the most intriguing attractions of Venice is Ponte dei Sospiri, which means this in English.",10,85047
22664,MCQ,"If you think you can see the Statue of Liberty only in New York City, think again! I went to this huge European city and saw it right there, standing near the Grenelle Bridge and looking towards the Atlantic Ocean, facing its larger sister in New York Harbor.",10,85050
22665,MCQ,When I visited this lonely continent I was so moved by the spherical-sectioned shells of the opera house in this city.,10,85054
22666,MCQ,"Madrid is the largest city and capital of this country, whose the most valuable natural resource is the soil - nearly one-third of the land is suitable for cultivation.",10,85058
22667,MCQ,"Bern is the capital of this country, where most rivers are not suitable for navigation due to their great falls and swift currents.",10,85065
22668,MCQ,"Ulaan Baator is the capital of this sparsely populated country, where domesticated animals outnumber people.",10,85068
22669,MCQ,"This countryâs capital, Sucre, is nicknamed âthe white cityâ because most of the colonial buildings in the city centre are white.",10,85070
22670,MCQ,This country is about the size of California but has about one -sixth of its population. Its capital city is AsunciÃ³n.,10,85075
22671,MCQ,"Vientiane is the capital of this country, which has more than 50 ethnic groups, divided into three broad categories.",10,85080
22672,MCQ,"Phnom Penh is the capital of this country, whose official language is Khmer.",10,85082
22673,MCQ,"Vienna is the capital of this landlocked country, which became a member of the European Union in 1995.",10,85088
22674,MCQ,"Montevideo is the capital of this second smallest country in South America, after Suriname.",10,85093
22675,MCQ,"Caracas is the capital of this country, a Spanish colony for more than 300 years, before it declared its independence in the early 19th century.",10,85096
22676,T/F,Prince Henry the Navigator contributed to the Great Geographical Discoveries by leading all Portuguese expeditions.,10,85099
22677,MCQ,"In 1488, a bold captain named Bartholomew Diaz gave the name Cape of Storms to the most southern African tip.  However, the Portuguese King altered the name to this.",10,85102
22678,MCQ,"With the aid of Queen Isabella of Spain, Christopher Columbus set off in 1492 using three tiny ships.  One of these ships was not part of the expedition.",10,85106
22679,MCQ,Which of the following pairs (explorer - region he discovered) is not correct?,10,85110
22680,T/F,"None of these  could be found in Europe before the Great Geographical Discoveries:- Potatoes, chocolate, cocoa, quinine, tobacco, cabbage, cane-sugar, furs, whale oil, indigo, tea, coffee, porcelain, and cotton silks .",10,85113
22681,T/F,The Great Geographical Discoveries led to the spreading of colonialism and imperialism and even exploitation.,10,85114
22682,MCQ,"How did the political life in England, Spain and France change as a result of the geographical discoveries?",10,85119
22683,MCQ,Which of the following was not a cause of the Great Geographical Discoveries?,10,85120
22684,MCQ,Trenton is the capital of this eastern state.,10,85126
22685,MCQ,Juneau is the capital of this last frontier state.,10,85129
22686,MCQ,"Columbus discovered the Americas in 1492, and is rewarded with this midwestern state naming its capital after him.",10,85134
22687,MCQ,Helena is this Rocky Mountain states capital.,10,85139
22688,MCQ,Richmond is the capital of this state where many US presidents were born.,10,85141
22689,MCQ,The capital of this diverse northwestern state is Salem.,10,85145
22690,MCQ,"This state, which houses one of the largest cities in the world, has Albany as its capital.",10,85148
22691,MCQ,Jefferson City serves as the capital of this Midwestern state.,10,85154
